invoice_id,unique_id,id,amount,currency,description,discountable,livemode,metadata,period_start,period_end,proration,quantity,type,plan_id,price_id,subscription_id,subscription_item_id,_fivetran_synced,invoice_item_id,unit_amount_excluding_tax,amount_excluding_tax
in_1PfBkXFCPJnn9IgIP5kfpJv5,il_1PfBkXFCPJnn9IgIGezz3czk,il_1PfBkXFCPJnn9IgIGezz3czk,1499,usd,1 × Subscription (Monthly) (Tier 1 at $14.99 / month),True,True,{},2024-07-22 02:12:10+00:00,2024-08-22 02:12:10+00:00,False,1,subscription,price_1JQZCDFCPJnn9IgIFVEWlVxH,price_1JQZCDFCPJnn9IgIFVEWlVxH,sub_1LoHf4FCPJnn9IgIRjjrfIct,si_MXMN7jDPx6ZBuZ,2024-08-14 01:45:24.076000+00:00,,,
in_1PfBtNFCPJnn9IgIdDJ0IY86,il_1PfBtNFCPJnn9IgItsPgqXuY,il_1PfBtNFCPJnn9IgItsPgqXuY,1499,usd,1 × Subscription (Monthly) (Tier 1 at $14.99 / month),True,True,{},2024-07-22 02:22:01+00:00,2024-08-22 02:22:01+00:00,False,1,subscription,price_1JQZCDFCPJnn9IgIFVEWlVxH,price_1JQZCDFCPJnn9IgIFVEWlVxH,sub_1PJ4oYFCPJnn9IgICOkcmPK6,si_Q9NZkgooXSVXjs,2024-08-14 01:45:24.076000+00:00,,,
in_1PfCJZFCPJnn9IgIbBdcc7vj,il_1PfCJZFCPJnn9IgIeosNnZW2,il_1PfCJZFCPJnn9IgIeosNnZW2,1499,usd,1 × Subscription (Monthly) (Tier 1 at $14.99 / month),True,True,{},2024-07-22 02:49:17+00:00,2024-08-22 02:49:17+00:00,False,1,subscription,price_1JQZCDFCPJnn9IgIFVEWlVxH,price_1JQZCDFCPJnn9IgIFVEWlVxH,sub_1NhkefFCPJnn9IgIGPdOmbob,si_OUk8iBUdpAqcSY,2024-08-14 01:45:24.094000+00:00,,,
in_1PfCNxFCPJnn9IgI51XhUqrK,il_1PfCNxFCPJnn9IgIsgXO4LMi,il_1PfCNxFCPJnn9IgIsgXO4LMi,1499,usd,1 × Subscription (Monthly) (Tier 1 at $14.99 / month),True,True,{},2024-07-22 02:53:29+00:00,2024-08-22 02:53:29+00:00,False,1,subscription,price_1JQZCDFCPJnn9IgIFVEWlVxH,price_1JQZCDFCPJnn9IgIFVEWlVxH,sub_1MStgUFCPJnn9IgIpDHISwHN,si_NDKLJZ6hGrJumb,2024-08-14 01:45:24.094000+00:00,,,
in_1PfCbIFCPJnn9IgIjKHEL71f,il_1PfCbIFCPJnn9IgIF1EAWGDg,il_1PfCbIFCPJnn9IgIF1EAWGDg,1499,usd,1 × Subscription (Monthly) (Tier 1 at $14.99 / month),True,True,{},2024-07-22 03:07:48+00:00,2024-08-22 03:07:48+00:00,False,1,subscription,price_1JQZCDFCPJnn9IgIFVEWlVxH,price_1JQZCDFCPJnn9IgIFVEWlVxH,sub_1PfCbIFCPJnn9IgIcnnzmN6u,si_QWF5Pi9gd33I6v,2024-08-14 01:45:24.094000+00:00,,,
in_1PfCbMFCPJnn9IgIYcnqBAwE,il_1PfCbMFCPJnn9IgIctb3tRMF,il_1PfCbMFCPJnn9IgIctb3tRMF,1499,usd,1 × Subscription (Monthly) (Tier 1 at $14.99 / month),True,True,{},2024-07-22 03:07:35+00:00,2024-08-22 03:07:35+00:00,False,1,subscription,price_1JQZCDFCPJnn9IgIFVEWlVxH,price_1JQZCDFCPJnn9IgIFVEWlVxH,sub_1LSBSFFCPJnn9IgIF7b0Fiyr,si_MAWV4pEht98y4E,2024-08-14 01:45:24.094000+00:00,,,
in_1PfCfDFCPJnn9IgIN5OEAgc9,il_1PfCfDFCPJnn9IgIP0AfSZas,il_1PfCfDFCPJnn9IgIP0AfSZas,1499,usd,1 × Subscription (Monthly) (Tier 1 at $14.99 / month),True,True,{},2024-07-22 03:11:35+00:00,2024-08-22 03:11:35+00:00,False,1,subscription,price_1JQZCDFCPJnn9IgIFVEWlVxH,price_1JQZCDFCPJnn9IgIFVEWlVxH,sub_1OF6qiFCPJnn9IgI3R4JxVpo,si_P3DHgOpnPpN4YH,2024-08-14 01:45:24.094000+00:00,,,
in_1PfCnOFCPJnn9IgInknQiW64,il_1PfCnOFCPJnn9IgILrR78Tl9,il_1PfCnOFCPJnn9IgILrR78Tl9,16499,usd,1 × Subscription (Annual) (Tier 1 at $164.99 / year),True,True,{},2024-07-22 03:20:18+00:00,2025-07-22 03:20:18+00:00,False,1,subscription,price_1LAetfFCPJnn9IgIn72MHBKu,price_1LAetfFCPJnn9IgIn72MHBKu,sub_1PfCnOFCPJnn9IgI9Pit5S8G,si_QWFHRt0wAX95mG,2024-08-14 01:45:24.094000+00:00,,,
in_1PfCnOFCPJnn9IgInknQiW64,il_1PfCnOFCPJnn9IgIxakNFFsO,il_1PfCnOFCPJnn9IgIxakNFFsO,3999,usd,Product Protection - 1 Year [Up to $99],True,True,{},2024-07-22 03:20:18+00:00,2025-07-22 03:20:18+00:00,False,1,invoiceitem,,price_1OHVrZFCPJnn9IgIpFTmLZuP,sub_1PfCnOFCPJnn9IgI9Pit5S8G,,2024-08-14 01:45:24.094000+00:00,ii_1PfCnOFCPJnn9IgI3NRZ2Dv5,,
in_1PfCroFCPJnn9IgIhU1YYRAS,il_1PfCroFCPJnn9IgIZlS4bBvd,il_1PfCroFCPJnn9IgIZlS4bBvd,19900,usd,Slim 6,True,True,{},2024-07-22 03:24:52+00:00,2025-07-22 03:24:52+00:00,False,1,invoiceitem,,price_1PaMduFCPJnn9IgI9jn8pqhn,sub_1PfCroFCPJnn9IgIxWLgZinb,,2024-08-14 01:45:24.094000+00:00,ii_1PfCroFCPJnn9IgI81pEHdLS,,
in_1PfCroFCPJnn9IgIhU1YYRAS,il_1PfCroFCPJnn9IgIvPwRdLhd,il_1PfCroFCPJnn9IgIvPwRdLhd,16499,usd,1 × Subscription (Annual) (Tier 1 at $164.99 / year),True,True,{},2024-07-22 03:24:52+00:00,2025-07-22 03:24:52+00:00,False,1,subscription,price_1LAetfFCPJnn9IgIn72MHBKu,price_1LAetfFCPJnn9IgIn72MHBKu,sub_1PfCroFCPJnn9IgIxWLgZinb,si_QWFM7zGlHW4Cmx,2024-08-14 01:45:24.094000+00:00,,,
in_1PfCsEFCPJnn9IgINoP1USge,il_1PfCsEFCPJnn9IgIk495czu7,il_1PfCsEFCPJnn9IgIk495czu7,1499,usd,1 × Subscription (Monthly) (Tier 1 at $14.99 / month),True,True,{},2024-07-22 03:24:42+00:00,2024-08-22 03:24:42+00:00,False,1,subscription,price_1JQZCDFCPJnn9IgIFVEWlVxH,price_1JQZCDFCPJnn9IgIFVEWlVxH,sub_1Me8wgFCPJnn9IgIc9MepopM,si_NOwqNJqCEuVyHH,2024-08-14 01:45:24.094000+00:00,,,
in_1PfCtxFCPJnn9IgI95ZWVq10,il_1PfCtxFCPJnn9IgI96JOTCvF,il_1PfCtxFCPJnn9IgI96JOTCvF,1499,usd,1 × Subscription (Monthly) (Tier 1 at $14.99 / month),True,True,{},2024-07-22 03:26:26+00:00,2024-08-22 03:26:26+00:00,False,1,subscription,price_1JQZCDFCPJnn9IgIFVEWlVxH,price_1JQZCDFCPJnn9IgIFVEWlVxH,sub_1NhlEdFCPJnn9IgIPcDtSPZQ,si_OUkkTT8k10Ars6,2024-08-14 01:45:24.093000+00:00,,,
in_1PfD41FCPJnn9IgIwewnzIAy,il_1PfD41FCPJnn9IgI4LFnNqRs,il_1PfD41FCPJnn9IgI4LFnNqRs,1499,usd,1 × Subscription (Monthly) (Tier 1 at $14.99 / month),True,True,{},2024-07-22 03:36:31+00:00,2024-08-22 03:36:31+00:00,False,1,subscription,price_1JQZCDFCPJnn9IgIFVEWlVxH,price_1JQZCDFCPJnn9IgIFVEWlVxH,sub_1PJ5ydFCPJnn9IgIu4mKAOZb,si_Q9OmsssW9hqHHP,2024-08-14 01:45:24.093000+00:00,,,
in_1PfD4zFCPJnn9IgIyX1Wa2Ys,il_1PfD4zFCPJnn9IgIRSVWsnVc,il_1PfD4zFCPJnn9IgIRSVWsnVc,1499,usd,1 × Subscription (Monthly) (Tier 1 at $14.99 / month),True,True,{},2024-07-22 03:38:18+00:00,2024-08-22 03:38:18+00:00,False,1,subscription,price_1JQZCDFCPJnn9IgIFVEWlVxH,price_1JQZCDFCPJnn9IgIFVEWlVxH,sub_1NPH78FCPJnn9IgIdiAACj90,si_OBePD36PfqtuWy,2024-08-14 01:45:24.093000+00:00,,,
in_1PfDGPFCPJnn9IgIaoWBYWim,il_1PfDGPFCPJnn9IgIhKBxKxdv,il_1PfDGPFCPJnn9IgIhKBxKxdv,1499,usd,1 × Subscription (Monthly) (Tier 1 at $14.99 / month),True,True,{},2024-07-22 03:49:27+00:00,2024-08-22 03:49:27+00:00,False,1,subscription,price_1JQZCDFCPJnn9IgIFVEWlVxH,price_1JQZCDFCPJnn9IgIFVEWlVxH,sub_1P8DshFCPJnn9IgIMGyJ9gRW,si_PyADcQGmbP1S6e,2024-08-14 01:45:23.509000+00:00,,,
in_1PfDXiFCPJnn9IgI2frwMt4W,il_1PfDXiFCPJnn9IgIgIxY7ZJ0,il_1PfDXiFCPJnn9IgIgIxY7ZJ0,499,usd,1 × Subscription (Monthly) (Tier 2 at $4.99 / month),True,True,{},2024-07-22 04:02:29+00:00,2024-08-22 04:02:29+00:00,False,1,subscription,price_1JQZCDFCPJnn9IgIFVEWlVxH,price_1JQZCDFCPJnn9IgIFVEWlVxH,sub_1MHfzFFCPJnn9IgITqWvkKRR,si_N1jSI7r2IYbdkN,2024-08-14 01:45:23.509000+00:00,,,
in_1PfDiDFCPJnn9IgIqWCBOBQl,il_1PfDiDFCPJnn9IgIVFnlp81I,il_1PfDiDFCPJnn9IgIVFnlp81I,1499,usd,1 × Subscription (Monthly) (Tier 1 at $14.99 / month),True,True,{},2024-07-22 04:19:01+00:00,2024-08-22 04:19:01+00:00,False,1,subscription,price_1JQZCDFCPJnn9IgIFVEWlVxH,price_1JQZCDFCPJnn9IgIFVEWlVxH,sub_1PfDiDFCPJnn9IgI8jS2Rdst,si_QWGEh1wtIHhGPo,2024-08-14 01:45:23.508000+00:00,,,
in_1PfEB0FCPJnn9IgI35y8ymxK,il_1PfEB1FCPJnn9IgIp8mvDjCS,il_1PfEB1FCPJnn9IgIp8mvDjCS,65800,usd,Plus 4,True,True,{},2024-07-22 04:48:46+00:00,2025-07-22 04:48:46+00:00,False,2,invoiceitem,,price_1POo5QFCPJnn9IgIm4Kh2QYT,sub_1PfEB0FCPJnn9IgI0YxDMvbu,,2024-08-14 01:45:23.522000+00:00,ii_1PfEB0FCPJnn9IgIdFNiIhDr,,
in_1PfEQ1FCPJnn9IgIz4Tdm4GW,il_1PfEQ1FCPJnn9IgIU5VerRsE,il_1PfEQ1FCPJnn9IgIU5VerRsE,1499,usd,1 × Subscription (Monthly) (Tier 1 at $14.99 / month),True,True,{},2024-07-22 05:04:05+00:00,2024-08-22 05:04:05+00:00,False,1,subscription,price_1JQZCDFCPJnn9IgIFVEWlVxH,price_1JQZCDFCPJnn9IgIFVEWlVxH,sub_1ObFg1FCPJnn9IgIm3LjwEuy,si_PQ5r2naXZvkc9M,2024-08-14 01:45:23.521000+00:00,,,
in_1PfEaKFCPJnn9IgI9DM7C8Lr,il_1PfEaKFCPJnn9IgI8st0gK9J,il_1PfEaKFCPJnn9IgI8st0gK9J,1499,usd,1 × Subscription (Monthly) (Tier 1 at $14.99 / month),True,True,{},2024-07-22 05:13:49+00:00,2024-08-22 05:13:49+00:00,False,1,subscription,price_1JQZCDFCPJnn9IgIFVEWlVxH,price_1JQZCDFCPJnn9IgIFVEWlVxH,sub_1KurZxFCPJnn9IgIM2fHU8fm,si_Lc5lgBavyt1jxt,2024-08-14 01:45:23.521000+00:00,,,
in_1PfFGBFCPJnn9IgIXDs5dqbr,il_1PfFGBFCPJnn9IgITIeEh10j,il_1PfFGBFCPJnn9IgITIeEh10j,1499,usd,1 × Subscription (Monthly) (Tier 1 at $14.99 / month),True,True,{},2024-07-22 05:58:06+00:00,2024-08-22 05:58:06+00:00,False,1,subscription,price_1JQZCDFCPJnn9IgIFVEWlVxH,price_1JQZCDFCPJnn9IgIFVEWlVxH,sub_1MHhn8FCPJnn9IgI1Hi69zBA,si_N1lJowXscYfp7m,2024-08-14 01:45:27.089000+00:00,,,
in_1PfFWbFCPJnn9IgIpDmy5tyZ,il_1PfFWbFCPJnn9IgIApqzWobu,il_1PfFWbFCPJnn9IgIApqzWobu,1499,usd,1 × Subscription (Monthly) (Tier 1 at $14.99 / month),True,True,{},2024-07-22 06:14:38+00:00,2024-08-22 06:14:38+00:00,False,1,subscription,price_1JQZCDFCPJnn9IgIFVEWlVxH,price_1JQZCDFCPJnn9IgIFVEWlVxH,sub_1MHi39FCPJnn9IgItwvYVfhm,si_N1laufvZpAy51j,2024-08-14 01:45:27.089000+00:00,,,
in_1PfJMwFCPJnn9IgIhahGmN4b,il_1PfJMwFCPJnn9IgIPgW3vztO,il_1PfJMwFCPJnn9IgIPgW3vztO,1499,usd,1 × Subscription (Monthly) (Tier 1 at $14.99 / month),True,True,{},2024-07-22 10:20:45+00:00,2024-08-22 10:20:45+00:00,False,1,subscription,price_1JQZCDFCPJnn9IgIFVEWlVxH,price_1JQZCDFCPJnn9IgIFVEWlVxH,sub_1KuwMzFCPJnn9IgIvDgR4pGY,si_LcAievQi0C3Q5c,2024-08-14 01:45:26.964000+00:00,,,
in_1PfJfgFCPJnn9IgIpfvVFEGm,il_1PfJfiFCPJnn9IgIIIfRXbq8,il_1PfJfiFCPJnn9IgIIIfRXbq8,1199,usd,Case (Clear) - Genesis,True,True,{},2024-07-22 10:40:48+00:00,2024-08-22 10:40:48+00:00,False,1,invoiceitem,,price_1OWwtmFCPJnn9IgIFiRgN5je,sub_1PfJfgFCPJnn9IgI9VzBa21D,,2024-08-14 01:45:26.964000+00:00,ii_1PfJfgFCPJnn9IgIj4spDENd,,
in_1PfKgIFCPJnn9IgIW5spb2w5,il_1PfKgIFCPJnn9IgIh7qWnLSX,il_1PfKgIFCPJnn9IgIh7qWnLSX,1499,usd,1 × Subscription (Monthly) (Tier 1 at $14.99 / month),True,True,{},2024-07-22 11:45:15+00:00,2024-08-22 11:45:15+00:00,False,1,subscription,price_1JQZCDFCPJnn9IgIFVEWlVxH,price_1JQZCDFCPJnn9IgIFVEWlVxH,sub_1LdYJDFCPJnn9IgIDcq6TRMM,si_MMGqCqEp0g4LWt,2024-08-14 01:45:27.780000+00:00,,,
in_1PfKuyFCPJnn9IgIkle5WpDb,il_1PfKuyFCPJnn9IgIvfuoUKV6,il_1PfKuyFCPJnn9IgIvfuoUKV6,0,usd,0 × Bark (Monthly) (at $5.00 / month),True,True,{},2024-07-22 12:00:00+00:00,2024-08-22 12:00:00+00:00,False,0,subscription,price_1J8rYYFCPJnn9IgI7ezmCKAP,price_1J8rYYFCPJnn9IgI7ezmCKAP,sub_1Jyz24FCPJnn9IgIUKEmHbZ3,si_KeHbBKgDUFWMjY,2024-08-14 01:45:27.779000+00:00,,,
in_1PfLCVFCPJnn9IgInZkuiBWm,il_1PfLCVFCPJnn9IgIRmkCxfyy,il_1PfLCVFCPJnn9IgIRmkCxfyy,500,usd,1 × Bark (Monthly) (at $5.00 / month),True,True,{},2024-07-22 12:18:31+00:00,2024-08-22 12:18:31+00:00,False,1,subscription,price_1J8rYYFCPJnn9IgI7ezmCKAP,price_1J8rYYFCPJnn9IgI7ezmCKAP,sub_1Kk5uVFCPJnn9IgIYy3ydjk6,si_LQxql9K5FPBpuf,2024-08-14 01:45:27.779000+00:00,,,
in_1PfLIEFCPJnn9IgIptL9k9mp,il_1PfLIEFCPJnn9IgIhq7RDBMI,il_1PfLIEFCPJnn9IgIhq7RDBMI,1499,usd,1 × Subscription (Monthly) (Tier 1 at $14.99 / month),True,True,{},2024-07-22 12:24:42+00:00,2024-08-22 12:24:42+00:00,False,1,subscription,price_1JQZCDFCPJnn9IgIFVEWlVxH,price_1JQZCDFCPJnn9IgIFVEWlVxH,sub_1PfLIEFCPJnn9IgIavbYML7R,si_QWO492Da16E74j,2024-08-14 01:45:27.779000+00:00,,,
in_1PfLd4FCPJnn9IgI8NCB1ner,il_1PfLd4FCPJnn9IgIOwBZPo6S,il_1PfLd4FCPJnn9IgIOwBZPo6S,1499,usd,1 × Subscription (Monthly) (Tier 1 at $14.99 / month),True,True,{},2024-07-22 12:45:09+00:00,2024-08-22 12:45:09+00:00,False,1,subscription,price_1JQZCDFCPJnn9IgIFVEWlVxH,price_1JQZCDFCPJnn9IgIFVEWlVxH,sub_1NiGQrFCPJnn9IgIddcN4MDz,si_OVGyk6CPWGhTlz,2024-08-14 01:45:27.535000+00:00,,,
in_1PfLk4FCPJnn9IgITod8uoaV,il_1PfLk4FCPJnn9IgIucZhD8kH,il_1PfLk4FCPJnn9IgIucZhD8kH,1499,usd,1 × Subscription (Monthly) (Tier 1 at $14.99 / month),True,True,{},2024-07-22 12:52:34+00:00,2024-08-22 12:52:34+00:00,False,1,subscription,price_1JQZCDFCPJnn9IgIFVEWlVxH,price_1JQZCDFCPJnn9IgIFVEWlVxH,sub_1Nt8qUFCPJnn9IgIilcePLKB,si_OgVs2rkF8bA5v3,2024-08-14 01:45:27.535000+00:00,,,
in_1PfLqhFCPJnn9IgIFe74rlhc,il_1PfM09FCPJnn9IgIPrSwfoBR,il_1PfM09FCPJnn9IgIPrSwfoBR,1199,usd,Screen Protector - Slim 6,True,True,{},2024-07-22 13:10:05+00:00,2024-07-22 13:10:05+00:00,False,1,invoiceitem,,price_1PbGLsFCPJnn9IgIZsrGV1OD,,,2024-08-14 01:45:27.535000+00:00,ii_1PfM09FCPJnn9IgISO0u6jpU,,
in_1PfMVwFCPJnn9IgIFpEQtwux,il_1PfMVwFCPJnn9IgI3PyfcItW,il_1PfMVwFCPJnn9IgI3PyfcItW,499,usd,1 × Subscription (Monthly) (Tier 2 at $4.99 / month),True,True,{},2024-07-22 13:41:40+00:00,2024-08-22 13:41:40+00:00,False,1,subscription,price_1JQZCDFCPJnn9IgIFVEWlVxH,price_1JQZCDFCPJnn9IgIFVEWlVxH,sub_1KOj5cFCPJnn9IgI30rLRFGW,si_L4srq24zpTsu9l,2024-08-14 01:45:27.535000+00:00,,,
in_1PfMeqFCPJnn9IgIZzeFQDiO,il_1PfMeqFCPJnn9IgIdyKQL2yn,il_1PfMeqFCPJnn9IgIdyKQL2yn,1499,usd,1 × Subscription (Monthly) (Tier 1 at $14.99 / month),True,True,{},2024-07-22 13:51:12+00:00,2024-08-22 13:51:12+00:00,False,1,subscription,price_1JQZCDFCPJnn9IgIFVEWlVxH,price_1JQZCDFCPJnn9IgIFVEWlVxH,sub_1LSLV6FCPJnn9IgICDQdoSqb,si_MAgs13ZTFS5TX1,2024-08-14 01:45:27.930000+00:00,,,
in_1PfMpFFCPJnn9IgI41nbKTh4,il_1PfMpFFCPJnn9IgIVM1mL3lZ,il_1PfMpFFCPJnn9IgIVM1mL3lZ,1499,usd,1 × Subscription (Monthly) (Tier 1 at $14.99 / month),True,True,{},2024-07-22 14:02:09+00:00,2024-08-22 14:02:09+00:00,False,1,subscription,price_1JQZCDFCPJnn9IgIFVEWlVxH,price_1JQZCDFCPJnn9IgIFVEWlVxH,sub_1LdaRhFCPJnn9IgIstpSzc9R,si_MMJ3gj3Ti9Txqe,2024-08-14 01:45:27.930000+00:00,,,
in_1PfMxoFCPJnn9IgIHVVFGE3C,il_1PfMxoFCPJnn9IgILFr2MK08,il_1PfMxoFCPJnn9IgILFr2MK08,998,usd,2 × Subscription (Monthly) (Tier 2 at $4.99 / month),True,True,{},2024-07-22 14:10:20+00:00,2024-08-22 14:10:20+00:00,False,2,subscription,price_1JQZCDFCPJnn9IgIFVEWlVxH,price_1JQZCDFCPJnn9IgIFVEWlVxH,sub_1KuzxAFCPJnn9IgINwYN43rf,si_LsyGQagb1wauuv,2024-08-14 01:45:27.930000+00:00,,,
in_1PfNFnFCPJnn9IgI8SbA1yvk,il_1PfNFnFCPJnn9IgIgEvKVyV0,il_1PfNFnFCPJnn9IgIgEvKVyV0,59900,usd,Pixel 8A,True,True,{},2024-07-22 14:30:19+00:00,2024-08-22 14:30:19+00:00,False,1,invoiceitem,,price_1PJikjFCPJnn9IgIJ6ZMXTLZ,sub_1PfNFnFCPJnn9IgI0TRrUrV0,,2024-08-14 01:45:27.930000+00:00,ii_1PfNFnFCPJnn9IgIiTyMEpAw,,
in_1PfNJzFCPJnn9IgI00a3YMHP,il_1PfNJzFCPJnn9IgIQYvct3ax,il_1PfNJzFCPJnn9IgIQYvct3ax,1499,usd,1 × Subscription (Monthly) (Tier 1 at $14.99 / month),True,True,{},2024-07-22 14:33:51+00:00,2024-08-22 14:33:51+00:00,False,1,subscription,price_1JQZCDFCPJnn9IgIFVEWlVxH,price_1JQZCDFCPJnn9IgIFVEWlVxH,sub_1PUV0lFCPJnn9IgIuQXKYv1g,si_QLBNstJalEQukq,2024-08-14 01:45:27.930000+00:00,,,
in_1PfNOPFCPJnn9IgI0hRwulOi,il_1PfNOPFCPJnn9IgIWL8bLt8m,il_1PfNOPFCPJnn9IgIWL8bLt8m,1499,usd,1 × Subscription (Monthly) (Tier 1 at $14.99 / month),True,True,{},2024-07-22 14:38:55+00:00,2024-08-22 14:38:55+00:00,False,1,subscription,price_1JQZCDFCPJnn9IgIFVEWlVxH,price_1JQZCDFCPJnn9IgIFVEWlVxH,sub_1KOjz1FCPJnn9IgI8nS4Qd5Q,si_L4tmS8DtMJ2q7b,2024-08-14 01:45:27.929000+00:00,,,
in_1PfNREFCPJnn9IgIEHV9yJ5g,il_1PfNREFCPJnn9IgID9jCMakD,il_1PfNREFCPJnn9IgID9jCMakD,500,usd,1 × Bark (Monthly) (at $5.00 / month),True,True,{},2024-07-22 14:41:20+00:00,2024-08-22 14:41:20+00:00,False,1,subscription,price_1J8rYYFCPJnn9IgI7ezmCKAP,price_1J8rYYFCPJnn9IgI7ezmCKAP,sub_1Lzi84FCPJnn9IgISIqn3IOH,si_MjAT2pKeHWMg6K,2024-08-14 01:45:27.929000+00:00,,,
in_1PfNXSFCPJnn9IgIi1WG1Zas,il_1PfNXUFCPJnn9IgI2O9qjtAc,il_1PfNXUFCPJnn9IgI2O9qjtAc,2199,usd,Guardian Case (Red) - Slim 6,True,True,{},2024-07-22 14:48:34+00:00,2024-08-22 14:48:34+00:00,False,1,invoiceitem,,price_1PagEhFCPJnn9IgIq2P0Rmox,sub_1PfNXSFCPJnn9IgIG571Ozjr,,2024-08-14 01:45:28.392000+00:00,ii_1PfNXSFCPJnn9IgIP3WaecQC,,
in_1PfNXSFCPJnn9IgIi1WG1Zas,il_1PfNXSFCPJnn9IgINGUgn8E0,il_1PfNXSFCPJnn9IgINGUgn8E0,499,usd,1 × Subscription (Monthly) (Tier 2 at $4.99 / month),True,True,{},2024-07-22 14:48:34+00:00,2024-08-22 14:48:34+00:00,False,1,subscription,price_1JQZCDFCPJnn9IgIFVEWlVxH,price_1JQZCDFCPJnn9IgIFVEWlVxH,sub_1PfNXSFCPJnn9IgIG571Ozjr,si_QWQO1gSdQqO9cm,2024-08-14 01:45:28.392000+00:00,,,
in_1PfNYSFCPJnn9IgI7e4XIdiQ,il_1PfNYSFCPJnn9IgIwKB9H4D3,il_1PfNYSFCPJnn9IgIwKB9H4D3,1499,usd,1 × Subscription (Monthly) (Tier 1 at $14.99 / month),True,True,{},2024-07-22 14:48:15+00:00,2024-08-22 14:48:15+00:00,False,1,subscription,price_1JQZCDFCPJnn9IgIFVEWlVxH,price_1JQZCDFCPJnn9IgIFVEWlVxH,sub_1MHq4CFCPJnn9IgIKCwMFFt4,si_N1trOaMTwkMzWG,2024-08-14 01:45:28.392000+00:00,,,
in_1PfNZBFCPJnn9IgI7r5Wg8SI,il_1PfNZBFCPJnn9IgIFg56RQ9E,il_1PfNZBFCPJnn9IgIFg56RQ9E,1499,usd,1 × Subscription (Monthly) (Tier 1 at $14.99 / month),True,True,{},2024-07-22 14:50:18+00:00,2024-08-22 14:50:18+00:00,False,1,subscription,price_1JQZCDFCPJnn9IgIFVEWlVxH,price_1JQZCDFCPJnn9IgIFVEWlVxH,sub_1L6FLqFCPJnn9IgIxbpdpsQa,si_Lnr3zldFFQj06K,2024-08-14 01:45:28.392000+00:00,,,
in_1PfNfyFCPJnn9IgIOsjVQy19,il_1PfNgHFCPJnn9IgI1G3Uj8iR,il_1PfNgHFCPJnn9IgI1G3Uj8iR,19900,usd,Slim 5 (Blue),True,True,{},2024-07-22 14:57:41+00:00,2024-07-22 14:57:41+00:00,False,1,invoiceitem,,price_1LahuWFCPJnn9IgIpjzAmZPe,,,2024-08-14 01:45:28.392000+00:00,ii_1PfNgHFCPJnn9IgId9XZf0UE,,
in_1PfNkoFCPJnn9IgIKd84A6zF,il_1PfNkoFCPJnn9IgIpQhZdzyt,il_1PfNkoFCPJnn9IgIpQhZdzyt,1499,usd,1 × Subscription (Monthly) (Tier 1 at $14.99 / month),True,True,{},2024-07-22 15:01:58+00:00,2024-08-22 15:01:58+00:00,False,1,subscription,price_1JQZCDFCPJnn9IgIFVEWlVxH,price_1JQZCDFCPJnn9IgIFVEWlVxH,sub_1MzhwpFCPJnn9IgI023GdDa9,si_NlEPSTnpAGWai0,2024-08-14 01:45:28.392000+00:00,,,
in_1PfNqiFCPJnn9IgI7DROZSD6,il_1PfNqiFCPJnn9IgIhPR5gBxW,il_1PfNqiFCPJnn9IgIhPR5gBxW,998,usd,2 × Subscription (Monthly) (Tier 2 at $4.99 / month),True,True,{},2024-07-22 15:08:15+00:00,2024-08-22 15:08:15+00:00,False,2,subscription,price_1JQZCDFCPJnn9IgIFVEWlVxH,price_1JQZCDFCPJnn9IgIFVEWlVxH,sub_1PJGm3FCPJnn9IgIq5FkTqgj,si_Q9Zvq2P7UsaNLK,2024-08-14 01:45:28.392000+00:00,,,
in_1PfNvgFCPJnn9IgICNHWym4z,il_1PfNvgFCPJnn9IgIyO04TS9p,il_1PfNvgFCPJnn9IgIyO04TS9p,1499,usd,1 × Subscription (Monthly) (Tier 1 at $14.99 / month),True,True,{},2024-07-22 15:13:36+00:00,2024-08-22 15:13:36+00:00,False,1,subscription,price_1JQZCDFCPJnn9IgIFVEWlVxH,price_1JQZCDFCPJnn9IgIFVEWlVxH,sub_1PfNvgFCPJnn9IgISGXo2DpM,si_QWQnW0JVwswdC7,2024-08-14 01:45:28.392000+00:00,,,
in_1PfO0RFCPJnn9IgISDsQdRsP,il_1PfO0RFCPJnn9IgIxaSyi143,il_1PfO0RFCPJnn9IgIxaSyi143,1499,usd,1 × Subscription (Monthly) (Tier 1 at $14.99 / month),True,True,{},2024-07-22 15:18:09+00:00,2024-08-22 15:18:09+00:00,False,1,subscription,price_1JQZCDFCPJnn9IgIFVEWlVxH,price_1JQZCDFCPJnn9IgIFVEWlVxH,sub_1NhwLNFCPJnn9IgIrkEoWScL,si_OUwDwf19ET7Kty,2024-08-14 01:45:28.392000+00:00,,,
in_1PfOQDFCPJnn9IgIRnpLYSSs,il_1PfOQDFCPJnn9IgI4liL6Tvv,il_1PfOQDFCPJnn9IgI4liL6Tvv,1499,usd,1 × Subscription (Monthly) (Tier 1 at $14.99 / month),True,True,{},2024-07-22 15:43:58+00:00,2024-08-22 15:43:58+00:00,False,1,subscription,price_1JQZCDFCPJnn9IgIFVEWlVxH,price_1JQZCDFCPJnn9IgIFVEWlVxH,sub_1O833qFCPJnn9IgIHVhIT997,si_OvutdZKcHtSTUQ,2024-08-14 01:45:27.936000+00:00,,,
