tax_rate_id,checkout_session_id,amount,_fivetran_synced
txr_1NubZUFCPJnn9IgIPryQme8B,cs_live_b1yOBT8o1wxDOAPCz0CpUQwrowyalZ6Mhq1pPRcQYsuLy1vs17lUQ0Qpie,4455,2024-08-14 00:51:30.425000+00:00
txr_1JPNdqFCPJnn9IgIzjdnJzsL,cs_live_b10iE4RnkwxChGVnNiZ3Z45OfgrZ1AMibzhHS5YuDJ2ZlcyTT116DCajiH,1074,2024-08-14 01:13:32.718000+00:00
txr_1JPPA2FCPJnn9IgIfNY5oIjQ,cs_live_b1FOshTtwWcRLw0ZP770R1JLwO0sjBelwnuIQFEBuBQV3GOYeCLtr1vV3j,1211,2024-08-14 01:16:55.489000+00:00
txr_1N5sJbFCPJnn9IgIWCsEijtK,cs_live_b1qp7miobAOO2IzHD59IWq3peqVjeHt89C8bGtDlptrZScNoKZ19qREJsz,123,2024-08-14 00:43:22.268000+00:00
txr_1JPOKoFCPJnn9IgIg1IamrnS,cs_live_b1kOC8GjQL3K0WPWTalf6GTKhRBg4Yz0dOGzxhg0jZAzaRpLCztf2H2VYh,1500,2024-08-14 01:18:15.934000+00:00
txr_1N8yGCFCPJnn9IgIDADehVU2,cs_live_b1cA3y2tT6IXL0TYfi6InMS0Gfdte3h16FtPeUJERF8vVTSIAIOvm6GnmA,3276,2024-08-14 00:51:20.886000+00:00
txr_1N5uDKFCPJnn9IgIeJU9fqNG,cs_live_b1VY7mbIEh5STMXvHQTnfowgnZOnJxVamzURXBeJxk5WfWUYRpaBjvyOcd,3301,2024-08-14 00:48:37.137000+00:00
txr_1JPNeAFCPJnn9IgIJQaPfxVy,cs_live_b1CPSgR1F08niRY6xuungVQZildBZoR876xWYDLKzuzrv4LyPLESbofy1Z,1120,2024-08-14 01:15:46.948000+00:00
txr_1N5wZcFCPJnn9IgIpkS1iVjG,cs_live_b1psQqVlZ8WYw0lunr381MX7Xx1GuIzy5kG5C7aZzAx5QjNeHGJf4YVYIu,104,2024-08-14 00:43:41.015000+00:00
txr_1JPNgIFCPJnn9IgIlB8FSgLq,cs_live_b1lXY8PKQXO8Qe8E4Fp7Oc8vzNZHmtFmskhw6lEHCfgh0jBLjIsr90pxvZ,90,2024-08-14 01:10:18.271000+00:00
txr_1N8VChFCPJnn9IgIC0LSHHzN,cs_live_b18iszqhWKl3cMt89qxmEKnLqleRXTlAvEIEhQK19CSIH1uabrN7aj40cL,2713,2024-08-14 00:50:27.474000+00:00
txr_1JPNjuFCPJnn9IgI3aQIShvy,cs_live_b1X8XfcwmDJQ9W2WLRC6aNLtilRxoABskg6Tl2F4jDBgTKiPHsCPGxdc1L,2221,2024-08-14 01:03:08.929000+00:00
txr_1Of1nbFCPJnn9IgIAafpBy1L,cs_live_b1Q3Yd3iwSXU3v6HZINsQGPp6kydxYrxKfcb8e4ai3zCKV49zhijjRwrbA,0,2024-08-14 00:42:32.097000+00:00
txr_1JPNVzFCPJnn9IgILBvNhIGQ,cs_live_b1jPqGsZmGtQIwNkLcQOCzN2FQ2RfI6ART0rCobNB7LyIuC7TtyuWsd1Y2,2640,2024-08-14 01:02:55.126000+00:00
txr_1JPN31FCPJnn9IgIyGHhqDAB,cs_live_b1BaaufGnOjJqS7QnxJlNRZlXntRCPaP5HCBfejrcSpvt8Slfyc2eZEifS,4665,2024-08-14 01:06:34.011000+00:00
txr_1N5vMZFCPJnn9IgIUrgoRxjq,cs_live_b1cAd9jZw0HgTaLkDqUNBQcBG1n5NDkUWJ9IZx8XR8xx1w8uC1A7gMxrHp,0,2024-08-14 00:41:26.249000+00:00
txr_1N6cQrFCPJnn9IgIIkNjo4k0,cs_live_b1VRytjOOgt82xS6XDhD5uvPiOXxb3zHH63LydioCSLy6wASwerBfTdwl4,0,2024-08-14 00:52:42.934000+00:00
txr_1JPNWGFCPJnn9IgIJyX9QiAV,cs_live_b1rxKK9l69uTgn3kkDd3m1DiqajGsJySFRiTOic5by7xZ7WUAXL6DQFNl5,3283,2024-08-14 01:00:55.543000+00:00
txr_1N5wPOFCPJnn9IgIE7J4dBz1,cs_live_b1i2Uj5dMKsynxUdA67VSbaNb3qPlWi3ARwZTguDiryy7qPDdwL28sA9la,1782,2024-08-14 00:47:57.579000+00:00
txr_1N5vMZFCPJnn9IgIUrgoRxjq,cs_live_b1RpIPJxqpqvhh38P5fVubQoM8NHEUuwEHvnWG2xJSFguIUa4wLHJImszI,0,2024-08-14 00:53:57.201000+00:00
txr_1N5t4MFCPJnn9IgIY3oicm8k,cs_live_b175VqqxMfp3WwuF6zPA8u8kn60PK4J5kUKZmUkurmsVrcsYpdAnOUSeoa,2988,2024-08-14 00:44:21.152000+00:00
txr_1N5pnDFCPJnn9IgIUBKJWquK,cs_live_b1x7Up0n5khYmbzbsLu4f5UtmC58twpGvQReZslEa0tku6JBBacwx9YfDX,0,2024-08-14 00:53:14.406000+00:00
txr_1JPNaSFCPJnn9IgI8jo5sOyc,cs_live_b1K7xjK91OEysjbQPGmgBEqO4f6JKAosxL4jimWx4j1RpmHFcoLMKJNYnb,2154,2024-08-14 01:06:40.780000+00:00
txr_1N5qECFCPJnn9IgI6xI7IwlW,cs_live_b1FvcWcN2UgcYstOdJrqyCl00FwxWvjmR8qZkqIdNjqKXBo2vKf6xp0H2E,2071,2024-08-14 00:50:44.150000+00:00
txr_1N5wVtFCPJnn9IgIMPTc58Oh,cs_live_b1J5ze0TlcEqCt1aGFXFLECkIsLAPpB1eYlhhPTf0nxsTCPT0KaMXySwSs,3255,2024-08-14 00:41:38.415000+00:00
txr_1JUwnPFCPJnn9IgICBOdt8Lf,cs_live_a1SuxLYc7LFkEiGOyEExaR4RCENkYhhdlAZue1bq6XyxltnaKGocltwBAQ,3439,2024-08-14 01:00:41.835000+00:00
txr_1KjnphFCPJnn9IgIGnAUWfhn,cs_live_b1XlHuYhw5WvYpyZ4PVkX4BXYR7nHgubSkijBF4jI77pAYQpJaT6qUQCB8,3624,2024-08-14 00:57:00.993000+00:00
txr_1JPNVzFCPJnn9IgILBvNhIGQ,cs_live_b1zfKvwbYAPpvwCjpx1oj2hwg9ENO4Um4jwUDs51Y22S1abMtF9gVyI5RB,918,2024-08-14 01:11:50.873000+00:00
txr_1JPNhAFCPJnn9IgIzsdJckGp,cs_live_b1DRwAW71r4d3FGvAq1JJRY5pBDWhjd8yhlrzv5PmZuGjXDJkdGR60qW3L,1805,2024-08-14 01:05:05.556000+00:00
txr_1JPN2GFCPJnn9IgIkSvwFMd5,cs_live_b1ANGvUU5XJUDBqVAlKUGZ7sS2qnL2NwNeK5cjWnMaPWAOqaPLd9LDohtK,137,2024-08-14 01:18:59.485000+00:00
txr_1N6boyFCPJnn9IgIJ8HqSqsE,cs_live_b1mcHed8sgDusjdVivhdhlNmsepmD5iYrd0yFaSegXiERi2zpMCNzLFFe0,0,2024-08-14 00:46:20.977000+00:00
txr_1JPNVzFCPJnn9IgILBvNhIGQ,cs_live_b1MidyBWH5QA5Uj94vuDXLoAzct8tUZKJKqmHqSeuuiqOot89XKSqj1vr5,2052,2024-08-14 01:11:02.812000+00:00
txr_1JIuYCFCPJnn9IgIOzKjQlB9,cs_live_b1t1pZDTGH1GFDRgBgt8v9SvrZNe19rDE5hKHtMLik9tdQgIyfSFzO5LWr,2310,2024-08-14 00:59:10.558000+00:00
txr_1JPNaSFCPJnn9IgI8jo5sOyc,cs_live_b1SVgMfCfgBz9spEgE5zvNl5x3hzPV2sEekSMcq8YzVseEBoBL3E7Byscb,1380,2024-08-14 01:04:11.654000+00:00
txr_1JUwnNFCPJnn9IgIgBQ3wF1h,cs_live_b1aN4diyrHSnkl6UmWK5RHlgNrIfFJbOtNPjxTGNbWUbTZz13t91klgady,175,2024-08-14 01:14:07.561000+00:00
txr_1N8xFwFCPJnn9IgIFmjuungj,cs_live_b10oK0CHL97KdDaGdNmLEdrgo9bff1YuS7xhZeYUItpml24sCBCvaZvLyE,4292,2024-08-14 00:41:16.171000+00:00
txr_1JUwnQFCPJnn9IgI6H2drw45,cs_live_b106CeV6G6YrwfGXK06ncE8Bw7v43YKcIEnHdf5SNLu2clc4h0hl5Ytvnd,2747,2024-08-14 00:58:10.821000+00:00
txr_1JPNcgFCPJnn9IgIUb9emODs,cs_live_b1xSWAQ3RxEk1EmP9bu3SZxisge3ns3kh5aaz3GsTxpbe72gZ5cpyYWkYZ,2380,2024-08-14 01:05:09.091000+00:00
txr_1JPNVaFCPJnn9IgIFgrNpDW5,cs_live_b1Axs4mDMdo4AfJbyo4tNQrNnLP8DzfjDWoUsullKYTAf5hAEY9V1rngZN,120,2024-08-14 01:13:29.236000+00:00
txr_1N6HvYFCPJnn9IgIodoFTOlq,cs_live_b1gaVCNXQlv6KpubhU6O8yaz0WNfRA2Iv0wSOxOIQQM1OfzFrtBcansopi,1260,2024-08-14 00:51:33.908000+00:00
txr_1N5sJFFCPJnn9IgIg17aZk6g,cs_live_b1gD7fhuTbvb7MLqFVm9VscpxSxioEj0GLlSvPLoVw9k3p7ozVs022AIhx,0,2024-08-14 00:49:41.406000+00:00
txr_1JPNIWFCPJnn9IgIsVzClFgw,cs_live_b1YHz9ScYxLWXczIwvytUpDTvuDsM8I4GoQUinaGUv3UIE3W2tXvvfRyFD,3175,2024-08-14 00:58:48.879000+00:00
txr_1JIuUmFCPJnn9IgITWdA9WaI,cs_live_b1KxboclABe4D2V3CEFemvK5n2uIh0toNKixL5cGbdSYaoPYRpyVdUNFLL,1642,2024-08-14 01:07:14.651000+00:00
txr_1JPNdqFCPJnn9IgIzjdnJzsL,cs_live_b1Eg9aA57Go3CYKR0P5T2eJRecsN7R0Mc3HIuOyybpz6o2Q2tWE0Eg3jAT,138,2024-08-14 01:11:20.143000+00:00
txr_1N6dnMFCPJnn9IgIuHsbT2zi,cs_live_b1BjPeXawbgkKCzdSs5EDC0hspVZLO8sIh4TfizcN1kOmqWGZcW3bHUTmC,881,2024-08-14 00:41:06.458000+00:00
txr_1N5w8yFCPJnn9IgIv8JEhYbk,cs_live_b1Xj7PzCjjThyr8dHWo0lJODigaJQeeKtCGOfSZ936UG2jcGiQtjleMZC9,0,2024-08-14 00:42:16.430000+00:00
txr_1NsByRFCPJnn9IgI5ixklm95,cs_live_b1OqUXH0am7vyVEyqi3SkOKnxeOncyj0Q0AjX8Dc2o4xzJhf5r4q1LSyGn,1759,2024-08-14 00:45:41.661000+00:00
txr_1N5wVtFCPJnn9IgIMPTc58Oh,cs_live_b1i8A6M7kDC4iOcpOV3pl9CBvcis7FxRQWdiZBOSMVsNKhbnHPBP2G8CgE,2472,2024-08-14 00:42:32.099000+00:00
txr_1N5wUSFCPJnn9IgINsa8ie1E,cs_live_b1QJvbf89Z0YCEWlhfV2grGx2gKAclMiMKtkZOq9pkyplvqkeRftSwdkQu,3594,2024-08-14 00:50:15.479000+00:00
txr_1N5wPOFCPJnn9IgIE7J4dBz1,cs_live_b1eZjKRIcI6EgzLpXzNSCj4QuKG5FjDeuyyVXdQc6ftiGWcvhpXWFhjMTa,1375,2024-08-14 00:51:59.854000+00:00
txr_1JPNWGFCPJnn9IgIJyX9QiAV,cs_live_b1DhZk2zRkuxbOdtThlq7og5cehwnIskRNuxPNgdOWLDTtf0R9DlbhWzWE,2478,2024-08-14 00:59:49.289000+00:00
txr_1JUwnkFCPJnn9IgIeIWGQT46,cs_live_b148C6AHWqggH3O6F3CXBqRbcQxtYtW9TQbVoPy119GMivIrmXMiMxEIXF,1247,2024-08-14 01:04:08.159000+00:00
txr_1N6EbuFCPJnn9IgI9l5EAGzd,cs_live_b1DT42hixXpzvZhME4pz6neNuQ7hpazp9eYZNQ0AtqFmBvy0yCeJV6NCRe,0,2024-08-14 00:48:37.134000+00:00
txr_1JcCJxFCPJnn9IgIPiTCxBfn,cs_live_b1Mjw2TQtbxEvnj5MUZYp50Ov0O8GwOyptMzWnE7sHm6HofsHcnVnLmGbW,3242,2024-08-14 00:58:58.139000+00:00
txr_1N6cQ9FCPJnn9IgI3MEN1VkH,cs_live_b1RYSzH4hUmstufYov2F74ChLSACNyPeE69U3TWcSyVLebKHEaanxz1vAR,5691,2024-08-14 00:42:22.594000+00:00
txr_1N5oxLFCPJnn9IgIYPBxH6si,cs_live_b1bx1NUoKgJnNKiwRzzYxAmgEZLtDTLGUE4J24hZ7O80G0svEDjlb6JtCz,0,2024-08-14 00:49:41.403000+00:00
txr_1N5w8yFCPJnn9IgIv8JEhYbk,cs_live_b1lZ5BseFWlHu3t3WB94rUVVsm7Q6RDgxCRTJiB4A15dUy2UxdtUHHBidg,0,2024-08-14 00:50:05.715000+00:00
txr_1NCURfFCPJnn9IgIxjVn6NIx,cs_live_a1FKVozlfjNNr6ekwDPvMZtevD8gA7qp3fzUtaiuKO67PsfsDFhztSpdWc,4836,2024-08-14 00:56:01.934000+00:00
txr_1NaQ8NFCPJnn9IgIChn3pVgI,cs_live_a1mg2eESRK6CDPa8id9x7PcOGfeMQJwlIkKlvw23MQUmXwPj9KSNhSp1jd,3902,2024-08-14 00:53:14.408000+00:00
txr_1N5qECFCPJnn9IgI6xI7IwlW,cs_live_b1DuPBXC4ofwHyC2vdece0QGQBBMfoYLpXJrSmDGex9QsTe4nEg7zTRCmq,124,2024-08-14 00:48:04.601000+00:00
txr_1JvRGYFCPJnn9IgICnr7BF1e,cs_live_b166qbO5Gt2kcZIaexPBFibDcfnFKWrDCYJx3pCMAB5X4uyzSlI08L2yMg,1153,2024-08-14 01:12:01.594000+00:00
txr_1N5uHDFCPJnn9IgI9yYdW519,cs_live_b1tg7fpiwhCHbAqdVWdKvYNlCrxSBbhm4kA6IbvamKBCWcGGNfMGuDbQvq,84,2024-08-14 00:47:35.393000+00:00
txr_1JPNIWFCPJnn9IgIsVzClFgw,cs_live_b10hfFZl8hPnVSErN2XGpGzF9pnKmPfEVnVYIgyUBmt4SW2TakyE0RL7yX,1805,2024-08-14 01:18:09.845000+00:00
txr_1JPNXVFCPJnn9IgI2MPebUfv,cs_live_b1nFR00XRXh7OLQaQ5XMBcJpCdXXG2p6iEWhSNczZwDuopzNJ4oJKEuTEs,4251,2024-08-14 01:06:26.649000+00:00
txr_1JPO1jFCPJnn9IgIKVvrPzAE,cs_live_a1TifidstZLegC8tyAdHr5JvdxsL8nFAMcw4IRCBMr41RgGSiF6LJ1FXAw,2233,2024-08-14 00:59:32.853000+00:00
txr_1JIuUmFCPJnn9IgITWdA9WaI,cs_live_b1DeueWSpA6amXtrElL6xH7JwpTOZBWepGoqzyHWGKhU2DZssqBg4ESNSu,3960,2024-08-14 01:11:43.603000+00:00
txr_1JIuUmFCPJnn9IgITWdA9WaI,cs_live_b1hFJMradPQCfD8RAaXE6KMlrYFjQbD2n97m64RkIz6wOhqwJ93SaQC4YS,3168,2024-08-14 01:01:22.435000+00:00
txr_1N5wVtFCPJnn9IgIMPTc58Oh,cs_live_b1MpyGOPoqknFWmrdONuHM6WYWe0gDjmfrNRqCUyMkb7j4EpZgmkLB45PD,1196,2024-08-14 00:49:44.516000+00:00
txr_1N6boyFCPJnn9IgIJ8HqSqsE,cs_live_b1E9EWT3yDuRcg9LRKB0uFcV2umEcszudK2ag39ol16IWfjwmzKNJwTz2h,0,2024-08-14 00:41:35.858000+00:00
txr_1JUwoCFCPJnn9IgI2mw24Uq9,cs_live_b1gCtb2PhDh2sYkAlqiVd3xMEqJTYAvkKEZn3wETOt62B4VqGiG3K42X8B,2389,2024-08-14 00:59:35.688000+00:00
txr_1N6HRnFCPJnn9IgI98tA85VX,cs_live_a1RbppUEa6NWi8E4XEYvBy08Ix8AbxX50V1GeGzoOFADJtbwB9GPthUKzM,0,2024-08-14 00:44:30.300000+00:00
txr_1JIuUmFCPJnn9IgITWdA9WaI,cs_live_b15fXAtQEBv1NKeQawwbkpfVwYdrXQk59Um89jBj1md0a3fwKlm8vlpGZF,1807,2024-08-14 00:58:14.180000+00:00
txr_1N5uDKFCPJnn9IgIeJU9fqNG,cs_live_b1HxCC7RyhtaqwOM9GGExUiboY7t3cotT1rNqkhliESn7nSTwn1a2BxwCT,2221,2024-08-14 00:56:01.937000+00:00
txr_1JplypFCPJnn9IgIHlYvQELw,cs_live_b1SQhpT2FDNmg6yFUidC0ToRdS9qUsHfsmCK2MoieDp5jRNl1ybQisq3P9,0,2024-08-14 01:03:54.600000+00:00
txr_1L4yjAFCPJnn9IgIyopjKrHj,cs_live_b1oTUNPmlIYDBVe17yrEDG4TLoIraL8KFhH6rGc6MBvjHk5DltWOrUP8lX,5775,2024-08-14 01:01:45.696000+00:00
txr_1N5yLeFCPJnn9IgI6mkEp8RU,cs_live_b18ENkUZ9tWBJjePK7OqzY5jseTZcmZk13CbrcXgXEZGPRz7H97pmnXMQd,0,2024-08-14 00:53:47.977000+00:00
txr_1JP56fFCPJnn9IgICpO621Iw,cs_live_b1niLILmDlWlBehqD6pKQIl6IaYsHekCEg7o1L7yDWK8ulBMtHbrQ0WwPh,1072,2024-08-14 01:18:26.589000+00:00
txr_1JUGsJFCPJnn9IgIvQHIEFd6,cs_live_b17xjBTID643Yfvpp3rL0NFFoLUpbcSMAoxtcdwGGczqc39VHKU7KLPsgY,1400,2024-08-14 01:19:25.463000+00:00
txr_1N5t4MFCPJnn9IgIY3oicm8k,cs_live_b1mKWO14T59aNN02C1elizt6K7VLzrnE5eyxp1v8OKXLJ9SIdGOvpqyIzN,3534,2024-08-14 00:43:31.673000+00:00
txr_1N6H9PFCPJnn9IgI0eFnCXpc,cs_live_b1IjiG3EzgB1zXD1Isgcnu7mA18FoVc7Bm2UqAWMaoFFDDKloofMFY37O3,121,2024-08-14 00:46:05.878000+00:00
txr_1N6HvYFCPJnn9IgIodoFTOlq,cs_live_b1PIxWWtE5H7ekeiLY81GE6nNaFBuYCA4EDThku7Vk3SLBNUjXw0k78Y35,1644,2024-08-14 00:41:56.998000+00:00
txr_1JUwoHFCPJnn9IgIvRiVVyLL,cs_live_b1KMMr5PQOjglbkfKXtrge7tec0oryPVUtetT57EeeetWldN3QtXipznyi,3273,2024-08-14 01:12:57.975000+00:00
txr_1NCRXMFCPJnn9IgIySaK5rJa,cs_live_b1HrrPDk3q0PLAFLfGo1hfmVlhk2QwHCDXNeBfl9ABcdiCxk3X6CADbdJ6,6318,2024-08-14 00:53:04.944000+00:00
txr_1N5qlVFCPJnn9IgI8TkWvOcb,cs_live_a1EiiePk6pijHMdnbEVWMshIDbR1BKGRQItVV3iuqJLlI4MOR35iXqvyam,2934,2024-08-14 00:51:17.464000+00:00
txr_1JIuYCFCPJnn9IgIOzKjQlB9,cs_live_b1b7HqSAlohiuBJ3TVlfq5W9dorTfTdCTELpIUHixEv3ymKsvCaZhSKLG1,2073,2024-08-14 00:59:04.081000+00:00
txr_1N5t4MFCPJnn9IgIY3oicm8k,cs_live_b1tUteJbj5YyotetWdVJkPzUiy6p3SoJR30VvVyYMuQMpVRmqi7ewBMnf0,72,2024-08-14 00:47:26.239000+00:00
txr_1Ncfl8FCPJnn9IgIN9ntO0Wz,cs_live_a16ybSPdiASNLKcwUtv8T4lAGoIvPANExSv9O5ZSNjWzVQSvwIcVj1tPnF,3110,2024-08-14 00:49:35.050000+00:00
txr_1NDuyvFCPJnn9IgIhVnIRBXc,cs_live_b1ePWHUiJYl75OP7PrZN3mMrDDc5R5qvXZJMa1Ws6FaZ2YqMMmiWibzpt2,0,2024-08-14 00:43:44.449000+00:00
txr_1N5sAvFCPJnn9IgIoO9nbXbv,cs_live_b1WfZaB23Rs8d00dfnycIrV3wiMagn5Esq9X7HpMQ49Q2v5CP7VDFTE8bG,3294,2024-08-14 00:54:54.932000+00:00
txr_1JPNYsFCPJnn9IgIWV3gKXz1,cs_live_b1EOx4fusLxPhPB6F9E9URR4KGCGtUMUj8rhAoM5dhhRgZ85hjs2zHPsAC,4482,2024-08-14 01:11:34.005000+00:00
txr_1N6boyFCPJnn9IgIJ8HqSqsE,cs_live_b1JdK68ZbOBzH1Kmnkp3MXzbMgrgy5gUPUODH1XXWkjOaIFIwJ3ekoTOGS,0,2024-08-14 00:53:47.975000+00:00
txr_1JPNVaFCPJnn9IgIFgrNpDW5,cs_live_b1T12BhmrEweQtbKaIF2Ta39Xuepu09asl4XvwjjwxZw46ec5iujsiCGjY,2768,2024-08-14 01:14:29.769000+00:00
txr_1N5oxLFCPJnn9IgIYPBxH6si,cs_live_b1oHwZEU8at9I8MErWTRJ1LFnHiDcDwvlxhnU2C9B0hCq8RsVqebS1RjKQ,0,2024-08-14 00:43:22.266000+00:00
txr_1N5rnSFCPJnn9IgIyIVlhMoI,cs_live_b1tvOkRMZu3lOIatxtu1ezAiG6FkEZD3MKA9wyeu7GMYsZlqKiXfq8GPe0,2755,2024-08-14 00:53:38.749000+00:00
txr_1N5wA6FCPJnn9IgIxqxgInji,cs_live_b18J0Qdbg5iM2yXGKGQXgGsgwEo5vQQmEGGF9KzQVZweLEJlklROVuR68C,2451,2024-08-14 00:47:51.182000+00:00
txr_1JIuUmFCPJnn9IgITWdA9WaI,cs_live_b1IjzIobzFv302THTpfqOxokC27fSZxeQNxi4v15yjEYhSPPI8hvX7eTPl,2797,2024-08-14 01:01:35.778000+00:00
txr_1N5w8vFCPJnn9IgIJnLh88oZ,cs_live_b1UvWnyloJYoqBGHLdcjyYBRJgDVkSIfQcv0RTWXvUVgd04QLYMSwKT7Fj,2570,2024-08-14 00:42:16.428000+00:00
txr_1N5qlXFCPJnn9IgIa2CTCqta,cs_live_b1wddiAHeMpkAZK7yVVEETl3E7GOkmcBcHlEyU44zUTKB1F15f29ErUFRU,3181,2024-08-14 00:42:32.100000+00:00
txr_1JPON8FCPJnn9IgII2HAk93q,cs_live_b1sEQsOWr5faT25wBU2PEj7w9lmJxs5BNqK5dChm7IXGZpve73HPU5pOJX,1757,2024-08-14 01:03:54.606000+00:00
txr_1JUwnRFCPJnn9IgIOiIfrujL,cs_live_b101ePZP7Nhd0C2vNTLZY4X338rCcWUu6BMZWGbE9bJ2CABmc34pbfH57z,1453,2024-08-14 01:11:30.476000+00:00
txr_1N7JGQFCPJnn9IgIU0aonffh,cs_live_b1lQtdwPLzt0qL9oY2EWAKMPby1qJVvHaB2D0r0mWCGpgRh0s5vs0p9vk7,849,2024-08-14 00:47:51.183000+00:00
txr_1JPON8FCPJnn9IgII2HAk93q,cs_live_b1VMwdVkkmxDgkRo2qeHjpIyvdkwyWcAwZCVT8ArCMk79prUUSzJeK8Hqh,1919,2024-08-14 01:11:54.512000+00:00
txr_1JUwo0FCPJnn9IgI2cuLkRyk,cs_live_b1IMewEh9LXgJXGaeQcOcYbaio948PprXd0lh7NdSzSSiisN9Z2hLY2HW1,6119,2024-08-14 01:16:24.187000+00:00
txr_1JIuUmFCPJnn9IgITWdA9WaI,cs_live_b1bbXCsdwpBh0uEWU4zeuQJVjIsJ7CbMUzY9ApV050Me2G0HT8LbvnXoJr,1478,2024-08-14 01:05:24.272000+00:00
txr_1JPNYsFCPJnn9IgIWV3gKXz1,cs_live_b1htUcHJVQS5w8GA4E8vpCxuEsmxKvCC61MkwhBJcRv4s3VYWYRCbjVqlw,1818,2024-08-14 01:04:58.584000+00:00
txr_1JIuUmFCPJnn9IgITWdA9WaI,cs_live_b1INL0ZO7gvR0FaFw8v9D7GyhUgqVpNvS6zIrYmovYNZ1kerdtLwTLvBYu,2714,2024-08-14 01:14:18.980000+00:00
txr_1JPNmFFCPJnn9IgIYoXXpuQa,cs_live_b1pUJng2ZKaA4c2qNvClRAke9SlCMEl1ULjHlspBP96r9IO2YM9k2hfr8W,2424,2024-08-14 01:09:22.640000+00:00
txr_1JPNgIFCPJnn9IgIlB8FSgLq,cs_live_b13s17NDfPDph6cyKTBoYU5OUQlgZ4jTZYeSCZ2QY4etGKgBpTbHh97l75,1182,2024-08-14 01:02:29.526000+00:00
txr_1N8qdNFCPJnn9IgIdstAbtKI,cs_live_b1iC0mY26wJgBpFCXTA2FrhHzoRFPx8vVEoLyt64vKZGSmd00yHxQL1RfJ,0,2024-08-14 00:48:04.602000+00:00
txr_1JPOrxFCPJnn9IgI4hfB9Tdj,cs_live_b1UVnHMBQqomSUDfkeiM48ggFVYqxpLuhleX7jouMGHMj8Own4mQpmAcP1,2394,2024-08-14 01:12:04.943000+00:00
txr_1JPOJXFCPJnn9IgIwdR49WM7,cs_live_b1Dfuzbzp1m6GcLX8EKKl62RyjRgQZFpLhlmIDIphjVAQlsmMZS9m12uhQ,1393,2024-08-14 00:56:43.866000+00:00
txr_1N5qECFCPJnn9IgI6xI7IwlW,cs_live_b1XULVnrQVDYTA02ct07HlPV644vhZ7su9ZiIayzpNqWy4IFRjw5c0tB8T,239,2024-08-14 00:45:21.300000+00:00
txr_1JPNvBFCPJnn9IgIunLd9ZFz,cs_live_b1VRpUOkICsgdp52OcX421pV77oLzb0P0Hs4hO4PvyGuGmMJIZWfHP2Pwq,60,2024-08-14 01:18:49.362000+00:00
txr_1NDG2HFCPJnn9IgIANz6cnDZ,cs_live_b1yNUikTWnz62pzr3G2U8hRpLHCni56KCxoh2OtC3x12squsxLwVCHQXtJ,0,2024-08-14 00:51:33.934000+00:00
txr_1JPNWGFCPJnn9IgIJyX9QiAV,cs_live_b1WSSIGKftS1rL8z4DQjW2zLsVQgW7AWTWuYtY1NCvnEbGxJhXGddjEkLY,1890,2024-08-14 01:08:37.063000+00:00
txr_1JPOKoFCPJnn9IgIg1IamrnS,cs_live_b1O2pFJZ3JczPPYv1vfnN19j8gi5VsZstY6KNCY32yilNMEoEmbO7qMXmg,3520,2024-08-14 01:10:03.886000+00:00
txr_1JTC1rFCPJnn9IgIwOAN5vOm,cs_live_b1AZUhxNQhOGFGUnMgmlJA1RYN8BJdZUKXpAAXCEs8yWBOhVXwxyZIKHYD,1831,2024-08-14 01:08:03.423000+00:00
txr_1JPNgtFCPJnn9IgImVePBTip,cs_live_b1EmRK2ZMcu4tex8KzZXPWyithM0ZJWqMbsyiAxlzp0zKuo4uIOXFXfN5V,3069,2024-08-14 01:06:47.759000+00:00
txr_1JPM7SFCPJnn9IgIkQ6oT2ZA,cs_live_a1xe2f13G4Si1MMcsPhPEgcgRf3SAU05AgL9EAx3lD2IfW5EM2Pz6hm7uf,3672,2024-08-14 00:58:08.201000+00:00
txr_1N5oOqFCPJnn9IgIxGnfAIbU,cs_live_b1Z6UcZvzn9LqzFwSc6GhOrf2AXslXrb8ZruRQCKr35hAO9wTf29i2lh50,0,2024-08-14 00:51:27.277000+00:00
txr_1N6AuFFCPJnn9IgIa5VMNcIE,cs_live_b1ntmbF1ewq4xjNqocWZE04jgv2Ol4UnSzOoFIIujciJCorZZvYbJxGV6i,2423,2024-08-14 00:50:37.254000+00:00
txr_1JPNWGFCPJnn9IgIJyX9QiAV,cs_live_b1638PUKntfwJXvZiMJXBwWPubXEURiiSuO0bkF7NDyCqZOv6EYwJ4Aojb,1183,2024-08-14 01:19:08.808000+00:00
txr_1JIuYCFCPJnn9IgIOzKjQlB9,cs_live_b1Ahw9YA8Z1i1IGeqfsnVss7e8wM3R1JX06fsV7suL2YICPCfJPXjPrVpT,3913,2024-08-14 01:00:41.834000+00:00
txr_1JPNeAFCPJnn9IgIJQaPfxVy,cs_live_b1jetVTYWcIoAXnlHrT29RwqC4ABtIaO8PNy2JJcOojY9FGAexmGPPoudD,1540,2024-08-14 01:02:49.055000+00:00
txr_1Nm0c7FCPJnn9IgIYH3DWunW,cs_live_b102aIoNfE1S0aWI56mQU9YeisCdGeEbXV2gwoMzSGR2tL4PVeBIQjkuAm,907,2024-08-14 00:49:00.308000+00:00
